client_id,days_since_last_transaction,avg_days_between_transactions,effort_required,status,potential_monthly_profit
1948639,2,1.44,2 Phone calls,active,70821.164
1949846,10,1.69,1 Visit,churned,47532.739
1953099,3,1.43,1 Email,active,89975.214
1953802,2,1.55,1 Visit,active,38319.403
1954668,80,29.76,1 Email,active,85535.34300000001
1954881,3,1.47,2 Phone calls,active,107343.911
1955141,3,1.97,1 Visit,active,50987.758
1955600,3,1.71,1 Visit,active,42587.950000000004
1957799,3,1.48,1 Visit,active,48499.411
1959584,2,1.55,1 Email,active,43997.661
1960184,3,1.54,1 Visit,active,36461.308000000005
1962055,2,1.56,1 Visit,active,37052.5
1964153,10,2.17,1 Visit,churned,67374.292
1968178,10,1.68,1 Visit,churned,46814.458000000006
1973158,2,2.02,1 Email,active,61972.497
1975280,2,1.57,2 Phone calls,active,88976.558
1975776,3,1.51,1 Visit,active,61575.960999999996
1983214,2,1.57,1 Visit,active,229545.29200000002
1984040,2,1.44,1 Visit,active,60053.197
1988469,2,1.52,1 Email,active,77805.711
1990615,2,1.51,2 Phone calls,active,60236.858
1992242,2,1.46,1 Email,active,107300.358
1992415,2,1.46,1 Email,active,50882.472
1997280,97,1.65,2 Phone calls,churned,47721.926
1997395,12,2.29,1 Visit,churned,37619.878
2002776,3,1.47,2 Phone calls,active,83382.797
2003285,2,1.48,1 Visit,active,56364.736000000004
2005661,2,1.41,2 Phone calls,active,115011.272
2005735,4,1.67,1 Visit,active,46059.700000000004
2006233,2,1.46,2 Phone calls,active,84171.989
2008265,3,1.44,1 Email,active,110896.128
2009249,24,7.01,1 Email,churned,52099.316999999995
2010973,2,1.48,1 Email,active,113410.76400000001
2011327,2,1.51,1 Visit,active,77361.214
2011450,2,1.45,1 Visit,active,39177.103
2011853,2,1.44,2 Phone calls,active,134485.17500000002
2012785,2,1.49,1 Email,active,222900.264
2012914,9,1.76,2 Phone calls,churned,42186.197
2014851,2,1.59,2 Phone calls,active,37773.875
2015912,2,1.82,1 Visit,active,60246.435999999994
2016824,2,1.47,1 Email,active,56506.950000000004
2020376,2,1.45,1 Email,active,47397.861000000004
2021711,2,1.46,2 Phone calls,active,36337.925
2022081,2,1.44,1 Email,active,49934.061
2022171,2,1.51,2 Phone calls,active,47056.511
2023698,93,50.91,2 Phone calls,active,213792.671
2024092,2,1.55,1 Visit,active,110170.858
2024114,2,1.46,2 Phone calls,active,36688.286
2024510,5,1.55,1 Email,churned,81807.75
2026841,2,1.63,2 Phone calls,active,49814.714
2027538,2,1.53,1 Visit,active,71165.164
2027801,2,1.48,1 Email,active,93442.392
2030489,11,3.03,1 Visit,churned,43814.758
2032346,2,1.47,2 Phone calls,active,122835.458
2032534,3,1.53,1 Visit,active,51004.903
2035682,3,1.92,1 Visit,active,38112.511
2039258,2,1.5,1 Visit,active,67623.475
2041356,2,1.48,1 Visit,active,80476.978
2045052,2,1.47,1 Email,active,67647.6
2046443,2,3.47,2 Phone calls,active,39992.564
2048559,2,1.49,2 Phone calls,active,92228.825
2049122,10,1.71,1 Visit,churned,42173.275
2049263,10,1.61,1 Visit,churned,37633.153
2050359,2,1.59,2 Phone calls,active,55977.086
2053167,2,1.52,2 Phone calls,active,40552.85
2054373,9,1.61,2 Phone calls,churned,37769.6
2054600,2,1.48,1 Email,active,38673.297000000006
2055582,10,2.6,2 Phone calls,churned,44564.708000000006
2056558,2,1.34,1 Email,active,79688.02500000001
2056957,4,2.09,1 Email,active,41495.247
2063562,2,1.97,1 Email,active,150263.658
2063669,12,4.23,2 Phone calls,active,40081.286
2065371,2,2.04,2 Phone calls,active,44183.792
2065373,2,1.75,1 Visit,active,52452.328
2069312,2,1.46,1 Email,active,68759.658
2071323,2,1.5,2 Phone calls,active,42610.322
2071880,2,1.44,1 Email,active,44009.289
2078827,223,1.44,2 Phone calls,churned,71838.2
2082160,2,1.72,2 Phone calls,active,38592.497
2083410,4,1.51,1 Email,active,77178.22200000001
2084402,2,1.55,1 Email,active,72544.5
2085897,2,1.44,1 Visit,active,265238.086
2086156,4,1.48,2 Phone calls,active,77266.811
2089579,2,1.55,2 Phone calls,active,49663.478
2089842,2,1.49,1 Email,active,67673.214
2090949,3,1.67,1 Visit,active,67089.811
2092620,2,1.54,1 Email,active,74464.38900000001
2093767,2,1.47,2 Phone calls,active,45193.322
2095387,3,1.45,1 Email,active,93275.964
2098246,10,2.97,1 Visit,churned,79851.478
2101105,2,1.44,1 Email,active,159890.47199999998
2101589,2,1.48,2 Phone calls,active,37695.053
2104472,2,1.45,2 Phone calls,active,114246.2
2104680,2,1.41,2 Phone calls,active,37389.386
2105006,12,1.66,2 Phone calls,churned,65838.008
2108057,2,1.66,2 Phone calls,active,37905.842
2111116,2,1.46,1 Visit,active,83239.6
2112094,9,1.56,2 Phone calls,churned,56937.575000000004
2112437,2,1.69,1 Visit,active,63103.342000000004
2112501,9,1.64,1 Email,churned,37706.292
2113596,2,1.65,2 Phone calls,active,54665.336
2113863,4,1.71,2 Phone calls,active,93963.539
2115677,2,1.48,2 Phone calls,active,58728.872
2126953,2,1.59,1 Email,active,52371.9
2128397,2,1.45,1 Visit,active,49765.225
2129476,9,18.35,1 Email,active,337674.825
2129710,2,1.69,1 Visit,active,37057.972
2129943,2,3.24,2 Phone calls,active,82408.142
2131888,2,1.54,1 Visit,active,47669.278
2133415,2,1.7,1 Email,active,58693.311
2134607,2,1.45,1 Email,active,85045.95
2138981,10,1.87,1 Visit,churned,46658.803
2140043,5,1.59,1 Email,churned,36422.136
2140562,2,1.87,2 Phone calls,active,38767.214
2142011,3,1.47,2 Phone calls,active,54009.686
2142552,2,1.47,1 Email,active,58895.136
2142683,2,1.46,1 Visit,active,133093.714
2142867,9,3.46,1 Visit,active,57649.342
2146496,2,1.5,1 Visit,active,60868.48900000001
2147350,9,1.55,1 Email,churned,47026.278
2150146,4,1.72,2 Phone calls,active,38811.691999999995
2152833,2,1.56,1 Email,active,37122.903
2153318,2,4.45,2 Phone calls,active,36664.742
2153420,2,7.57,1 Visit,active,42842.128
2157987,34,1.65,2 Phone calls,churned,50326.949
2158727,2,1.64,1 Visit,active,51536.236000000004
2159455,2,1.44,1 Visit,active,64322.914000000004
2164188,2,1.6,2 Phone calls,active,39633.842
2164481,2,1.46,1 Visit,active,56554.861000000004
2165416,2,1.49,1 Visit,active,71671.558
2167021,2,1.46,1 Visit,active,61750.678
2167770,3,1.51,2 Phone calls,active,59240.63900000001
2168808,2,1.59,1 Visit,active,37258.897000000004
2170005,2,1.49,2 Phone calls,active,83576.747
2171309,2,1.75,2 Phone calls,active,37927.55
2171433,2,1.46,1 Email,active,286741.53900000005
2173395,3,1.5,1 Visit,active,45499.450000000004
2173561,4,1.6,1 Email,active,49758.147000000004
2178391,2,1.44,1 Visit,active,69135.214
2180313,2,1.58,1 Visit,active,67520.425
2182223,2,1.47,2 Phone calls,active,51298.472
2184558,3,1.53,2 Phone calls,active,49280.339
2184726,2,1.56,1 Visit,active,40497.772000000004
2187209,2,1.57,1 Email,active,37501.911
2187713,3,1.52,1 Visit,active,79923.928
2189190,2,1.45,2 Phone calls,active,47806.139
2194765,19,13.58,2 Phone calls,active,51767.525
2198176,2,1.44,2 Phone calls,active,101300.375
2201077,3,2.36,1 Visit,active,102316.522
2205059,4,1.5,2 Phone calls,active,43600.961
2206993,2,1.82,1 Email,active,68609.214
2207247,2,1.44,2 Phone calls,active,419588.147
2209167,2,1.51,1 Visit,active,166241.12800000003
2212698,9,1.64,2 Phone calls,churned,369346.592
2215575,30,1.93,1 Email,churned,135066.132
2216317,2,1.69,2 Phone calls,active,49125.989
2218306,2,1.83,1 Email,active,36835.758
2218948,2,1.45,2 Phone calls,active,37940.339
2221508,2,1.44,1 Visit,active,51257.128
2221534,2,1.45,1 Visit,active,63951.925
2231831,10,2.79,1 Email,churned,40899.222
2232451,3,1.72,2 Phone calls,active,93481.922
2240369,9,1.66,2 Phone calls,churned,37879.661
2241968,2,1.45,1 Email,active,131763.447
2243116,2,1.45,1 Visit,active,36661.0
2244610,2,1.92,2 Phone calls,active,181285.058
2245430,2,1.53,2 Phone calls,active,65862.542
2247243,9,1.61,1 Visit,churned,91221.403
2247577,2,1.44,1 Email,active,47378.25
2247807,2,1.71,1 Email,active,44948.808000000005
2248736,2,1.57,1 Email,active,60835.157999999996
2250586,2,1.46,1 Visit,active,51022.489
2256067,2,1.45,1 Visit,active,37787.953
2256331,2,1.6,2 Phone calls,active,52554.053
2257833,3,1.5,1 Visit,active,130901.728
2258491,3,1.54,1 Visit,active,114008.197
2259196,2,1.54,1 Visit,active,117347.647
2259764,2,1.47,1 Visit,active,39011.908
2260903,2,1.45,1 Visit,active,42942.1
2265439,3,1.69,2 Phone calls,active,39479.6
2270627,2,1.61,2 Phone calls,active,103073.789
2271619,2,1.96,1 Email,active,141380.06399999998
2272525,13,2.02,1 Visit,churned,42802.897000000004
2272758,2,1.46,1 Visit,active,222448.9
2273574,2,1.44,1 Visit,active,159695.53600000002
